,altitude,availableBikes,availableDocks,city,id,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
341,,0,22,,3062,,2016-01-26 06:17:43 PM,40.69539817,,-73.94954908,,Myrtle Ave & Marcy Ave,,Myrtle Ave & Marcy Ave,3,Not In Service,False,23
342,,0,10,,3063,,2016-01-26 06:16:34 PM,40.69527008,,-73.95238108,,Nostrand Ave & Myrtle Ave,,Nostrand Ave & Myrtle Ave,3,Not In Service,False,20
343,,0,20,,3064,,2016-01-26 06:14:53 PM,40.69681963,,-73.93756926,,Myrtle Ave & Lewis Ave,,Myrtle Ave & Lewis Ave,3,Not In Service,False,23
344,,0,26,,3065,,2016-01-26 06:16:40 PM,40.70029511,,-73.95032283,,Union Ave & Wallabout St,,Union Ave & Wallabout St,3,Not In Service,False,27
345,,0,16,,3066,,2016-01-26 06:15:11 PM,40.69957608,,-73.94708417,,Tompkins Ave & Hopkins St,,Tompkins Ave & Hopkins St,3,Not In Service,False,19
346,,0,5,,3067,,2016-01-26 06:18:10 PM,40.7016657,,-73.9437303,,Broadway & Whipple St,,Broadway & Whipple St,3,Not In Service,False,27
347,,0,5,,3068,,2016-01-26 06:16:04 PM,40.7031724,,-73.940636,,Humboldt St & Varet St,,Humboldt St & Varet St,3,Not In Service,False,24
348,,0,9,,3069,,2016-01-26 06:16:37 PM,40.70411791,,-73.94818595,,Lorimer St & Broadway,,Lorimer St & Broadway,3,Not In Service,False,25
349,,0,22,,3070,,2016-01-26 06:16:51 PM,40.70510918,,-73.94407279,,McKibbin St & Manhattan Ave,,McKibbin St & Manhattan Ave,3,Not In Service,False,23
350,,0,10,,3071,,2016-01-26 06:17:28 PM,40.70538077,,-73.94976519,,Boerum St & Broadway,,Boerum St & Broadway,3,Not In Service,False,19
351,,0,10,,3072,,2016-01-26 06:17:35 PM,40.70583339,,-73.94644578,,Leonard St & Boerum St,,Leonard St & Boerum St,3,Not In Service,False,24
352,,0,25,,3073,,2016-01-26 06:17:29 PM,40.70691254,,-73.95441667,,Division Ave & Hooper St,,Division Ave & Hooper St,3,Not In Service,False,27
353,,0,11,,3074,,2016-01-26 06:17:59 PM,40.70767788,,-73.94016171,,Montrose Ave & Bushwick Ave,,Montrose Ave & Bushwick Ave,3,Not In Service,False,31
354,,0,31,,3075,,2016-01-26 06:14:42 PM,40.70708701,,-73.95796783,,Division Ave & Marcy Ave,,Division Ave & Marcy Ave,3,Not In Service,False,33
355,,0,22,,3076,,2016-01-26 06:15:38 PM,40.70870368,,-73.9448625,,Scholes St & Manhattan Ave,,Scholes St & Manhattan Ave,3,Not In Service,False,24
356,,0,28,,3077,,2016-01-26 06:18:05 PM,40.70877084,,-73.95095259,,Stagg St & Union Ave,,Stagg St & Union Ave,3,Not In Service,False,33
357,,0,25,,3078,,2016-01-26 06:17:25 PM,40.70925562,,-73.95982218,,Broadway & Roebling St,,Broadway & Roebling St,3,Not In Service,False,27
358,,0,7,,3079,,2016-01-26 06:16:45 PM,40.71103537,,-73.94714303,,Leonard St & Grand St,,Leonard St & Grand St,3,Not In Service,False,24
359,,0,16,,3080,,2016-01-26 06:17:26 PM,40.70934,,-73.95608,,S 4 St & Rodney St,,S 4 St & Rodney St,3,Not In Service,False,21
360,,0,21,,3081,,2016-01-26 06:15:01 PM,40.711863,,-73.944024,,Graham Ave & Grand St,,Graham Ave & Grand St,3,Not In Service,False,23
361,,0,23,,3082,,2016-01-26 06:17:51 PM,40.71167351,,-73.95141312,,Hope St & Union Ave,,Hope St & Union Ave,3,Not In Service,False,25
362,,0,24,,3083,,2016-01-26 06:15:33 PM,40.71247661,,-73.94100005,,Bushwick Ave & Powers St,,Bushwick Ave & Powers St,3,Not In Service,False,30
363,,0,10,,3084,,2016-01-26 06:14:57 PM,40.71348658,,-73.94792458,,Devoe St & Leonard St,,Devoe St & Leonard St,3,Not In Service,False,19
364,,0,9,,3085,,2016-01-26 06:16:16 PM,40.71469,,-73.95739,,Roebling St & N 4 St,,Roebling St & N 4 St,3,Not In Service,False,25
365,,0,22,,3086,,2016-01-26 06:16:01 PM,40.715143,,-73.944507,,Graham Ave & Conselyea St,,Graham Ave & Conselyea St,3,Not In Service,False,25
366,,0,4,,3087,,2016-01-26 06:15:52 PM,40.71413311,,-73.95234386,,Metropolitan Ave & Meeker Ave,,Metropolitan Ave & Meeker Ave,3,Not In Service,False,36
367,,0,13,,3088,,2016-01-26 06:17:41 PM,40.7160751,,-73.952029,,Union Ave & Jackson St,,Union Ave & Jackson St,3,Not In Service,False,22
368,,0,13,,3089,,2016-01-26 06:17:26 PM,40.7173184039,,-73.9482021332,,Leonard St & Meeker Ave,,Leonard St & Meeker Ave,3,Not In Service,False,21
369,,0,11,,3090,,2016-01-26 06:17:18 PM,40.71774592,,-73.95600096,,N 8 St & Driggs Ave,,N 8 St & Driggs Ave,3,Not In Service,False,31
370,,0,27,,3091,,2016-01-26 06:16:41 PM,40.71764,,-73.94882,,Frost St & Meeker St,,Frost St & Meeker St,3,Not In Service,False,31
371,,0,16,,3092,,2016-01-26 06:16:48 PM,40.7190095,,-73.95852515,,Berry St & N 8 St,,Berry St & N 8 St,3,Not In Service,False,27
372,,0,24,,3093,,2016-01-26 06:16:16 PM,40.71745169,,-73.95850939,,N 6 St & Bedford Ave,,N 6 St & Bedford Ave,3,Not In Service,False,28
373,,0,13,,3094,,2016-01-26 06:17:48 PM,40.7169811,,-73.94485918,,Graham Ave & Withers St,,Graham Ave & Withers St,3,Not In Service,False,18
374,,0,22,,3095,,2016-01-26 06:14:51 PM,40.71929301,,-73.94500379,,Graham Ave & Herbert St,,Graham Ave & Herbert St,3,Not In Service,False,23
375,,0,27,,3096,,2016-01-26 06:17:09 PM,40.71924,,-73.95242,,Union Ave & N 12 St,,Union Ave & N 12 St,3,Not In Service,False,39
376,,0,14,,3097,,2016-01-26 06:14:56 PM,40.71921585,,-73.9424469,,N Henry St & Richardson St,,N Henry St & Richardson St,3,Not In Service,False,19
377,,0,38,,3098,,2016-01-26 06:18:24 PM,40.71928,,-73.94861,,Leonard St & Bayard St,,Leonard St & Bayard St,3,Not In Service,False,43
378,,0,12,,3099,,2016-01-26 06:18:02 PM,40.7215224034,,-73.948982656,,Leonard St & Manhattan Ave,,Leonard St & Manhattan Ave,3,Not In Service,False,19
379,,0,0,,3100,,1969-12-31 07:00:00 PM,40.7248125644,,-73.9475262165,,Nassau Ave & Newell St,,Nassau Ave & Newell St,3,Not In Service,False,0
380,,0,15,,3101,,2016-01-26 06:17:53 PM,40.72079821,,-73.95484712,,N 12 St & Bedford Ave,,N 12 St & Bedford Ave,3,Not In Service,False,27
381,,0,25,,3102,,2016-01-26 06:17:09 PM,40.72179134,,-73.9504154,,Driggs Ave & Lorimer St,,Driggs Ave & Lorimer St,3,Not In Service,False,27
382,,0,24,,3103,,2016-01-26 06:16:49 PM,40.72153267,,-73.95782357,,N 11 St & Wythe Ave,,N 11 St & Wythe Ave,3,Not In Service,False,27
383,,0,31,,3104,,2016-01-26 06:17:29 PM,40.72057658,,-73.96150225,,Kent Ave & N 7 St,,Kent Ave & N 7 St,3,Not In Service,False,47
384,,0,4,,3105,,2016-01-26 06:16:48 PM,40.724055,,-73.955736,,N 15 St & Wythe Ave,,N 15 St & Wythe Ave,3,Not In Service,False,24
385,,0,14,,3106,,2016-01-26 06:16:55 PM,40.72325,,-73.94308,,Driggs Ave & N Henry St,,Driggs Ave & N Henry St,3,Not In Service,False,19
386,,0,39,,3107,,2016-01-26 06:18:29 PM,40.72311651,,-73.95212324,,Bedford Ave & Nassau Ave,,Bedford Ave & Nassau Ave,3,Not In Service,False,39
387,,0,18,,3108,,2016-01-26 06:15:50 PM,40.72557,,-73.94434,,Nassau Ave & Russell St,,Nassau Ave & Russell St,3,Not In Service,False,24
388,,0,2,,3109,,2016-01-26 06:18:19 PM,40.72606,,-73.95621,,Banker St & Meserole Ave,,Banker St & Meserole Ave,3,Not In Service,False,31
389,,0,25,,3110,,2016-01-26 06:18:32 PM,40.72708584,,-73.95299117,,Meserole Ave & Manhattan Ave,,Meserole Ave & Manhattan Ave,3,Not In Service,False,27
390,,0,23,,3111,,2016-01-26 06:17:56 PM,40.7258483,,-73.95064893,,Norman Ave & Leonard St,,Norman Ave & Leonard St,3,Not In Service,False,25
391,,0,6,,3112,,2016-01-26 06:16:20 PM,40.72906,,-73.95779,,Milton St & Franklin St,,Milton St & Franklin St,3,Not In Service,False,33
392,,0,15,,3113,,2016-01-26 06:18:36 PM,40.73026,,-73.95394,,Greenpoint Ave & Manhattan Ave,,Greenpoint Ave & Manhattan Ave,3,Not In Service,False,27
393,,0,14,,3114,,2016-01-26 06:16:15 PM,40.73165141,,-73.96161892,,India St & East River,,India St & East River,3,Not In Service,False,23
394,,0,20,,3115,,2016-01-26 06:15:15 PM,40.73232194,,-73.9550858,,India St & Manhattan Ave,,India St & Manhattan Ave,3,Not In Service,False,34
395,,0,30,,3116,,2016-01-26 06:17:53 PM,40.73266,,-73.95826,,Huron St & Franklin St,,Huron St & Franklin St,3,Not In Service,False,35
396,,0,19,,3117,,2016-01-26 06:17:45 PM,40.73564,,-73.95866,,Franklin St & Dupont St,,Franklin St & Dupont St,3,Not In Service,False,27
397,,0,24,,3118,,2016-01-26 06:18:21 PM,40.73555,,-73.95284,,McGuinness Blvd & Eagle St,,McGuinness Blvd & Eagle St,3,Not In Service,False,30
398,,0,19,,3119,,2016-01-26 06:14:50 PM,40.74232744,,-73.95411749,,Vernon Blvd & 50 Ave,,Vernon Blvd & 50 Ave,3,Not In Service,False,45
399,,0,18,,3120,,2016-01-26 06:15:23 PM,40.74161,,-73.96044,,Center Blvd & Borden Ave,,Center Blvd & Borden Ave,3,Not In Service,False,20
400,,0,11,,3121,,2016-01-26 06:16:50 PM,40.74524768,,-73.94733276,,Jackson Ave & 46 Rd,,Jackson Ave & 46 Rd,3,Not In Service,False,27
401,,0,6,,3122,,2016-01-26 06:18:13 PM,40.7443632871,,-73.955873251,,48 Ave & 5 St,,48 Ave & 5 St,3,Not In Service,False,31
402,,0,9,,3123,,2016-01-26 06:18:13 PM,40.74469738,,-73.93540375,,31 St & Thomson Ave,,31 St & Thomson Ave,3,Not In Service,False,27
403,,0,2,,3124,,2016-01-26 06:18:12 PM,40.74731,,-73.95451,,46 Ave & 5 St,,46 Ave & 5 St,3,Not In Service,False,27
404,,0,10,,3125,,2016-01-26 06:14:44 PM,40.74708586,,-73.94977234,,45 Rd & 11 St,,45 Rd & 11 St,3,Not In Service,False,23
405,,0,2,,3126,,2016-01-26 06:15:03 PM,40.74718234,,-73.9432635,,44 Dr & Jackson Ave,,44 Dr & Jackson Ave,3,Not In Service,False,34
406,,0,2,,3127,,2016-01-26 06:15:55 PM,40.74966,,-73.9521,,9 St & 44 Rd,,9 St & 44 Rd,3,Not In Service,False,35
407,,0,2,,3128,,2016-01-26 06:17:49 PM,40.75052534,,-73.94594845,,21 St & 43 Ave,,21 St & 43 Ave,3,Not In Service,False,23
408,,0,19,,3129,,2016-01-26 06:18:07 PM,40.75110165,,-73.94073717,,Queens Plaza North & Crescent St,,Queens Plaza North & Crescent St,3,Not In Service,False,31
409,,0,0,,3131,,1969-12-31 07:00:00 PM,40.76120833,,-73.95748565,,E 63 St & York Ave,,E 63 St & York Ave,3,Not In Service,False,0
410,,0,34,,3132,,2016-01-26 06:17:54 PM,40.76350532,,-73.97109243,,E 59 St & Madison Ave,,E 59 St & Madison Ave,3,Not In Service,False,35
411,,0,47,,3134,,2016-01-26 06:16:25 PM,40.76312584,,-73.96526895,,3 Ave & E 62 St,,3 Ave & E 62 St,3,Not In Service,False,51
412,,0,28,,3135,,2016-01-26 06:15:58 PM,40.77112927,,-73.95772297,,E 75 St & 3 Ave,,E 75 St & 3 Ave,3,Not In Service,False,41
413,,0,30,,3136,,2016-01-26 06:14:40 PM,40.76650452,,-73.97147595,,5 Ave & E 63 St,,5 Ave & E 63 St,3,Not In Service,False,47
414,,0,28,,3137,,2016-01-26 06:14:39 PM,40.77282817,,-73.96685276,,5 Ave & E 73 St,,5 Ave & E 73 St,3,Not In Service,False,31
415,,0,44,,3138,,2016-01-26 06:15:11 PM,40.774405455,,-73.9617526531,,E 77 St & Park Ave,,E 77 St & Park Ave,3,Not In Service,False,47
416,,0,43,,3139,,2016-01-26 06:16:32 PM,40.7711828754,,-73.9640942216,,E 72 St & Park Ave,,E 72 St & Park Ave,3,Not In Service,False,43
417,,0,5,,3140,,2016-01-26 06:15:10 PM,40.77140426,,-73.9535166,,1 Ave & E 78 St,,1 Ave & E 78 St,3,Not In Service,False,55
418,,0,55,,3141,,2016-01-26 06:17:27 PM,40.76500525,,-73.95818491,,1 Ave & E 68 St,,1 Ave & E 68 St,3,Not In Service,False,59
419,,0,58,,3142,,2016-01-26 06:17:10 PM,40.7612274,,-73.96094022,,1 Ave & E 62 St,,1 Ave & E 62 St,3,Not In Service,False,59
420,,0,21,,3143,,2016-01-26 06:14:32 PM,40.7768286344,,-73.9638876915,,5 Ave & E 78 St,,5 Ave & E 78 St,3,Not In Service,False,47
421,,0,14,,3144,,2016-01-26 06:16:47 PM,40.77677702,,-73.9590097,,E 81 St & Park Ave,,E 81 St & Park Ave,3,Not In Service,False,46
422,,0,49,,3145,,2016-01-26 06:16:57 PM,40.77862688,,-73.95772073,,E 84 St & Park Ave,,E 84 St & Park Ave,3,Not In Service,False,59
423,,0,31,,3146,,2016-01-26 06:17:37 PM,40.77573034,,-73.9567526,,E 81 St & 3 Ave,,E 81 St & 3 Ave,3,Not In Service,False,47
424,,0,23,,3147,,2016-01-26 06:17:55 PM,40.77801203,,-73.95407149,,E 85 St & 3 Ave,,E 85 St & 3 Ave,3,Not In Service,False,39
425,,0,17,,3148,,2016-01-26 06:16:32 PM,40.77565541,,-73.95068615,,E 84 St & 1 Ave,,E 84 St & 1 Ave,3,Not In Service,False,31
426,,0,39,,3150,,2016-01-26 06:18:19 PM,40.77536905,,-73.94803392,,E 85 St & York Ave,,E 85 St & York Ave,3,Not In Service,False,55
427,,0,31,,3151,,2016-01-26 06:14:49 PM,40.7728384,,-73.94989233,,E 81 St & York Ave,,E 81 St & York Ave,3,Not In Service,False,43
428,,0,0,,3152,,1969-12-31 07:00:00 PM,40.76873687,,-73.96119945,,3 Ave & E 71 St,,3 Ave & E 71 St,3,Not In Service,False,0
429,,0,31,,3153,,2016-01-26 06:18:07 PM,40.7681754674,,-73.9591026306,,E 71 St & 2 Ave,,E 71 St & 2 Ave,3,Not In Service,False,37
430,,0,23,,3154,,2016-01-26 06:16:04 PM,40.77314236,,-73.95856158,,E 77 St & 3 Ave,,E 77 St & 3 Ave,3,Not In Service,False,31
431,,0,28,,3155,,2016-01-26 06:15:41 PM,40.76440023,,-73.96648977,,Lexington Ave & E 63 St,,Lexington Ave & E 63 St,3,Not In Service,False,39
432,,0,35,,3156,,2016-01-26 06:16:45 PM,40.76663814,,-73.95348296,,E 72 St & York Ave,,E 72 St & York Ave,3,Not In Service,False,39
433,,0,32,,3157,,2016-01-26 06:15:12 PM,40.77518615,,-73.94446054,,East End Ave & E 86 St,,East End Ave & E 86 St,3,Not In Service,False,47
434,,0,22,,3158,,2016-01-26 06:15:05 PM,40.77163851,,-73.98261428,,W 63 St & Broadway,,W 63 St & Broadway,3,Not In Service,False,31
435,,0,20,,3159,,2016-01-26 06:15:01 PM,40.77492513,,-73.98266566,,W 67 St & Broadway,,W 67 St & Broadway,3,Not In Service,False,31
436,,0,29,,3160,,2016-01-26 06:18:36 PM,40.77896784,,-73.97374737,,Central Park West & W 76 St,,Central Park West & W 76 St,3,Not In Service,False,39
437,,0,52,,3161,,2016-01-26 06:17:16 PM,40.7801839724,,-73.9772853255,,W 76 St & Columbus Ave,,W 76 St & Columbus Ave,3,Not In Service,False,59
438,,0,28,,3162,,2016-01-26 06:16:00 PM,40.78339981,,-73.98093133,,W 78 St & Broadway,,W 78 St & Broadway,3,Not In Service,False,39
439,,0,41,,3163,,2016-01-26 06:17:07 PM,40.7734066,,-73.97782542,,Central Park West & W 68 St,,Central Park West & W 68 St,3,Not In Service,False,43
440,,0,59,,3164,,2016-01-26 06:16:54 PM,40.7770575,,-73.97898475,,Columbus Ave & W 72 St,,Columbus Ave & W 72 St,3,Not In Service,False,67
441,,0,39,,3165,,2016-01-26 06:18:13 PM,40.7757937668,,-73.9762057364,,Central Park West & W 72 St,,Central Park West & W 72 St,3,Not In Service,False,51
442,,0,38,,3166,,2016-01-26 06:15:32 PM,40.7805779901,,-73.9856243134,,Riverside Dr & W 72 St,,Riverside Dr & W 72 St,3,Not In Service,False,41
443,,0,36,,3167,,2016-01-26 06:15:58 PM,40.7796680901,,-73.9809304476,,Amsterdam Ave & W 73 St,,Amsterdam Ave & W 73 St,3,Not In Service,False,55
444,,0,22,,3168,,2016-01-26 06:17:04 PM,40.78472675,,-73.96961715,,Central Park West & W 85 St,,Central Park West & W 85 St,3,Not In Service,False,31
445,,0,51,,3169,,2016-01-26 06:17:40 PM,40.78720869,,-73.98128127,,Riverside Dr & W 82 St,,Riverside Dr & W 82 St,3,Not In Service,False,59
446,,0,31,,3170,,2016-01-26 06:14:54 PM,40.78499979,,-73.97283406,,W 84 St & Columbus Ave,,W 84 St & Columbus Ave,3,Not In Service,False,35
447,,0,32,,3171,,2016-01-26 06:14:48 PM,40.78524672,,-73.97667321,,Amsterdam Ave & W 82 St,,Amsterdam Ave & W 82 St,3,Not In Service,False,39
448,,0,22,,3172,,2016-01-26 06:14:50 PM,40.7785669,,-73.97754961,,W 74 St & Columbus Ave,,W 74 St & Columbus Ave,3,Not In Service,False,27
449,,0,43,,3173,,2016-01-26 06:16:52 PM,40.7775070275,,-73.9888858795,,Riverside Blvd & W 67 St,,Riverside Blvd & W 67 St,3,Not In Service,False,63
450,,0,27,,3175,,2016-01-26 06:18:18 PM,40.77748046,,-73.98288594,,W 70 St & Amsterdam Ave,,W 70 St & Amsterdam Ave,3,Not In Service,False,31
451,,0,35,,3176,,2016-01-26 06:17:20 PM,40.77452835,,-73.98753759,,W 64 St & West End Ave,,W 64 St & West End Ave,3,Not In Service,False,43
452,,0,37,,3177,,2016-01-26 06:15:36 PM,40.7867947,,-73.977112,,W 84 St & Broadway,,W 84 St & Broadway,3,Not In Service,False,63
453,,0,59,,3178,,2016-01-26 06:17:08 PM,40.78414472,,-73.98362492,,Riverside Dr & W 78 St,,Riverside Dr & W 78 St,3,Not In Service,False,59
454,,0,15,,3179,,2016-01-26 06:17:22 PM,40.698617,,-73.941342,,Park Ave & Marcus Garvey Blvd,,Park Ave & Marcus Garvey Blvd,3,Not In Service,False,23
455,,0,29,,3180,,2016-01-26 06:14:45 PM,40.69878,,-73.99712,,Brooklyn Bridge Park - Pier 2,,Brooklyn Bridge Park - Pier 2,3,Not In Service,False,31
456,,0,29,,3183,,2016-01-22 08:26:48 PM,40.7162469,,-74.0334588,,Exchange Place,,Exchange Place,3,Not In Service,False,30
457,,0,13,,3184,,2016-01-22 09:07:49 PM,40.7141454,,-74.0335519,,Paulus Hook,,Paulus Hook,3,Not In Service,False,14
458,,0,9,,3185,,2016-01-26 06:15:56 PM,40.7177325,,-74.043845,,City Hall,,City Hall,3,Not In Service,False,22
459,,0,10,,3186,,2016-01-26 06:17:07 PM,40.7192789,,-74.0424515,,Grove St PATH,,Grove St PATH,3,Not In Service,False,22
460,,0,7,,3187,,2016-01-26 06:18:00 PM,40.7211236,,-74.03805095,,Warren St,,Warren St,3,Not In Service,False,22
461,,0,18,,3188,,2016-01-26 06:14:52 PM,40.7101087,,-74.0858489,,NJCU,,NJCU,3,Not In Service,False,18
462,,0,10,,3189,,2016-01-26 06:16:58 PM,40.714402,,-74.0887723,,West Side Light Rail,,West Side Light Rail,3,Not In Service,False,14
463,,0,18,,3190,,2016-01-26 06:16:44 PM,40.7108044,,-74.0714882,,Garfield Ave Light Rail,,Garfield Ave Light Rail,3,Not In Service,False,18
464,,0,11,,3191,,2016-01-26 06:17:06 PM,40.7182113,,-74.0836394,,Union St,,Union St,3,Not In Service,False,18
465,,0,16,,3192,,2016-01-26 06:17:18 PM,40.7112423,,-74.0557013,,Liberty Light Rail,,Liberty Light Rail,3,Not In Service,False,22
466,,0,17,,3193,,2016-01-26 06:15:45 PM,40.7244188,,-74.0780383,,Lincoln Park,,Lincoln Park,3,Not In Service,False,18
467,,0,8,,3194,,2016-01-26 06:17:24 PM,40.7256033,,-74.06763,,McGinley Square,,McGinley Square,3,Not In Service,False,14
468,,0,17,,3195,,2016-01-26 06:17:43 PM,40.7309459,,-74.0638906,,Sip Ave,,Sip Ave,3,Not In Service,False,34
469,,0,15,,3196,,2016-01-26 06:16:36 PM,40.7443187,,-74.0439909,,Riverview Park,,Riverview Park,3,Not In Service,False,18
470,,0,10,,3197,,2016-01-26 06:16:27 PM,40.752559,,-74.044725,,North St,,North St,3,Not In Service,False,18
471,,0,18,,3198,,2016-01-26 06:17:49 PM,40.7485362,,-74.0403131,,Heights Elevator,,Heights Elevator,3,Not In Service,False,18
472,,0,3,,3199,,2016-01-26 06:14:49 PM,40.7287448,,-74.0321082,,Newport Pkwy,,Newport Pkwy,3,Not In Service,False,14
473,,0,10,,3200,,2016-01-26 06:17:37 PM,40.7111305,,-74.0788855,,MLK Light Rail,,MLK Light Rail,3,Not In Service,False,18
474,,0,18,,3201,,2016-01-26 06:15:16 PM,40.737711,,-74.066921,,Dey St,,Dey St,3,Not In Service,False,18
475,,0,13,,3202,,2016-01-26 06:17:07 PM,40.7272235,,-74.0337589,,Newport PATH,,Newport PATH,3,Not In Service,False,18
476,,0,9,,3203,,2016-01-26 06:15:39 PM,40.727595966,,-74.044247311,,Hamilton Park,,Hamilton Park,3,Not In Service,False,25
477,,0,12,,3205,,2016-01-26 06:15:16 PM,40.7165271,,-74.049425,,JC Medical Center,,JC Medical Center,3,Not In Service,False,22
478,,0,23,,3206,,2016-01-26 06:14:52 PM,40.7311689,,-74.0575736,,Hilltop,,Hilltop,3,Not In Service,False,26
479,,0,12,,3207,,2016-01-26 06:15:56 PM,40.7376037,,-74.0524783,,Oakland Ave,,Oakland Ave,3,Not In Service,False,14
480,,0,17,,3209,,2016-01-26 06:14:49 PM,40.7241765,,-74.0506564,,Brunswick St,,Brunswick St,3,Not In Service,False,18
481,,0,5,,3210,,2016-01-26 06:17:46 PM,40.742677141,,-74.051788633,,Pershing Field,,Pershing Field,3,Not In Service,False,18
482,,0,9,,3211,,2016-01-26 06:17:56 PM,40.72152515,,-74.046304543,,Newark Ave,,Newark Ave,3,Not In Service,False,21
483,,0,15,,3212,,2016-01-26 06:15:25 PM,40.734785818,,-74.050443636,,Christ Hospital,,Christ Hospital,3,Not In Service,False,22
484,,0,5,,3213,,2016-01-26 06:17:13 PM,40.71848892,,-74.047726625,,Van Vorst Park,,Van Vorst Park,3,Not In Service,False,22
485,,0,0,,3214,,2016-01-22 07:09:41 PM,40.7127742,,-74.0364857,,Essex Light Rail,,Essex Light Rail,3,Not In Service,False,22
486,,0,14,,3215,,2016-01-26 06:17:30 PM,40.7467299,,-74.0492509,,Central Ave,,Central Ave,3,Not In Service,False,18
487,,0,11,,3216,,2016-01-26 06:16:19 PM,40.6970299,,-74.0969366,,Columbia Park,,Columbia Park,3,Not In Service,False,18
488,,0,12,,3217,,2016-01-26 06:18:28 PM,40.698650544,,-74.082079678,,Bayside Park,,Bayside Park,3,Not In Service,False,18
489,,0,13,,3220,,2016-01-26 06:17:43 PM,40.73496102,,-74.0595030785,,5 Corners Library,,5 Corners Library,3,Not In Service,False,18
490,,0,14,,3221,,2016-01-26 06:17:29 PM,40.743,,-73.93561,,47 Ave & 31 St,,47 Ave & 31 St,3,Not In Service,False,27
491,,0,29,,3222,,2016-01-26 06:17:29 PM,40.6851595999,,-73.9771136641,,Hanson Pl & St Felix St,,Hanson Pl & St Felix St,3,Not In Service,False,39
492,,0,53,,3223,,2016-01-26 06:16:47 PM,40.7589965596,,-73.9686539769,,E 55 St & 3 Ave,,E 55 St & 3 Ave,3,Not In Service,False,55
493,,0,34,,3224,,2016-01-26 06:15:47 PM,40.739973541,,-74.005138725,,W 13 St & Hudson St,,W 13 St & Hudson St,3,Not In Service,False,39
494,,0,9,,3225,,2016-01-26 06:16:04 PM,40.7236589,,-74.0641943,,Baldwin at Montgomery,,Baldwin at Montgomery,3,Not In Service,False,14
495,,0,42,,3226,,2016-01-26 06:16:45 PM,40.78275,,-73.97137,,W 82 St & Central Park West,,W 82 St & Central Park West,3,Not In Service,False,45
496,,0,16,,3229,,2016-01-26 06:16:48 PM,40.6806176846,,-73.946249485,,Marcy Ave & MacDonough St,,Marcy Ave & MacDonough St,3,Not In Service,False,19
497,,0,7,,3230,,2016-01-26 06:17:40 PM,40.751283597,,-73.9969244599,,Penn Station Valet,,Penn Station Valet,3,Not In Service,False,7
498,,0,50,,3231,,2016-01-26 06:18:03 PM,40.7678008015,,-73.9659208059,,E 67 St & Park Ave,,E 67 St & Park Ave,3,Not In Service,False,59
499,,0,20,,3232,,2016-01-26 06:17:56 PM,40.6896218879,,-73.9830426872,,Bond St & Fulton St,,Bond St & Fulton St,3,Not In Service,False,31
500,,0,33,,3233,,2016-01-26 06:17:50 PM,40.7572456791,,-73.9780591428,,E 48 St & 5 Ave,,E 48 St & 5 Ave,3,Not In Service,False,39
501,,0,28,,3235,,2016-01-26 06:17:22 PM,40.7521652806,,-73.979921937,,E 41 St & Madison Ave,,E 41 St & Madison Ave,3,Not In Service,False,31
502,,0,9,,3236,,2016-01-26 06:16:19 PM,40.758984814,,-73.9937996864,,PABT Valet,,PABT Valet,3,Not In Service,False,9
503,,0,17,,3237,,2016-01-26 06:16:37 PM,40.7538334344,,-73.9426767826,,21 St & 41 Ave,,21 St & 41 Ave,3,Not In Service,False,25
504,,0,36,,3238,,2016-01-26 06:17:02 PM,40.7739139024,,-73.9543953538,,E 80 St & 2 Ave,,E 80 St & 2 Ave,3,Not In Service,False,37
505,,0,16,,3241,,2016-01-26 06:18:18 PM,40.686203,,-73.944694,,Monroe St & Tompkins Ave,,Monroe St & Tompkins Ave,3,Not In Service,False,19
506,,0,2,,3242,,2016-01-26 06:16:26 PM,40.6910292568,,-73.9918336272,,Schermerhorn St & Court St,,Schermerhorn St & Court St,3,Not In Service,False,39
507,,0,27,,3243,,2016-01-26 06:15:31 PM,40.7589238638,,-73.9622622728,,E 58 St & 1 Ave,,E 58 St & 1 Ave,3,Not In Service,False,29
508,,0,30,,3244,,2016-01-26 06:16:44 PM,40.7314372409,,-73.9949034154,,University Pl & E 8 St,,University Pl & E 8 St,3,Not In Service,False,31
